Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-04 00:00:00-05:00,0.06026566028594971,0.06080856040854656,0.06026566028594971,0.06026566028594971,26582400,0.0,0.0
1986-04-07 00:00:00-05:00,0.06026564618856936,0.06080854618417069,0.05809404620616406,0.059179846197366714,16560000,0.0,0.0
1986-04-08 00:00:00-05:00,0.05917986979339957,0.060808570429594526,0.05917986979339957,0.059722770005464554,10252800,0.0,0.0
1986-04-09 00:00:00-05:00,0.059722765132067736,0.06135146563536022,0.059722765132067736,0.060808565467596054,12153600,0.0,0.0
1986-04-10 00:00:00-05:00,0.06080857043711031,0.06189437086137449,0.059722770012846135,0.0613514706492424,13881600,0.0,0.0
1986-04-11 00:00:00-05:00,0.06189437332818504,0.0635236984759044,0.06189437332818504,0.0624372735619545,17222400,0.0,0.0
1986-04-14 00:00:00-05:00,0.06243727477400217,0.06352369970904202,0.06243727477400217,0.06298017501831055,12153600,0.0,0.0
1986-04-15 00:00:00-05:00,0.06298017501831055,0.06298017501831055,0.06080857404107703,0.06298017501831055,9302400,0.0,0.0
1986-04-16 00:00:00-05:00,0.06298014504958527,0.06569526942557456,0.0624372450636126,0.0651523694396019,31910400,0.0,0.0
1986-04-17 00:00:00-05:00,0.06515237828684381,0.06569527834653854,0.06515237828684381,0.06569527834653854,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06569525715834248,0.06569525715834248,0.06298013328934647,0.06352365761995316,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06352365761995316,0.0640665575045505,0.06189433352015181,0.06352365761995316,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.0635236984759044,0.0635236984759044,0.0624372735619545,0.0624372735619545,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.062437243108058184,0.06298014307702705,0.06189434313908932,0.06270869076251984,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06270870886310737,0.07003848733602394,0.06243726113029354,0.06895268708467484,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06949561982616817,0.07628250135864256,0.06949561982616817,0.07329654693603516,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07329653321240995,0.07438233377005006,0.0727530084871271,0.07383943349123001,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07383943486991786,0.07383943486991786,0.07112430897865948,0.07166720926761627,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.07166718281245979,0.07221008290101094,0.06840978228115287,0.07003848254680634,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.07003848733602394,0.07003848733602394,0.06786688683332573,0.06895268708467484,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06895268708467484,0.07003848733602394,0.06840978695900028,0.06895268708467484,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.06895269325314146,0.06895269325314146,0.06840979307889938,0.06840979307889938,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06895268708467484,0.07003848733602394,0.06895268708467484,0.06895268708467484,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06895268708467484,0.06949558721034939,0.06786688683332573,0.06895268708467484,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06895271058209083,0.06949561089277267,0.06840981027140898,0.06949561089277267,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06949558721034939,0.06949558721034939,0.06895268708467484,0.06895268708467484,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06895271058209083,0.07112431182481822,0.06895271058209083,0.06949561089277267,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06949558245825518,0.07058138263535749,0.06949558245825518,0.07003848254680634,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.07003851120345453,0.07003851120345453,0.06949561089277267,0.06949561089277267,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06949561089277267,0.07058141151413637,0.06949561089277267,0.06949561089277267,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06949558245825518,0.07166718281245979,0.06949558245825518,0.07003848254680634,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.07003848733602394,0.07003848733602394,0.06840978695900028,0.06895268708467484,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.06895269325314146,0.06895269325314146,0.0678668929046573,0.06840979307889938,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06840979804405906,0.06895269825770466,0.06732399761676788,0.06732399761676788,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06732399761676788,0.06786689783041347,0.06732399761676788,0.06732399761676788,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06732399761676788,0.06840979804405906,0.06732399761676788,0.06732399761676788,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.06732400965004529,0.06949561089277267,0.06732400965004529,0.06949561089277267,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06949560811178915,0.07166720926761627,0.06949560811178915,0.07166720926761627,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.07166722134804661,0.07438234769697438,0.071124320967577,0.07329654693603516,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07383940187820301,0.07709680215652534,0.07383940187820301,0.07601100206375122,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.07601103460651024,0.07601103460651024,0.07383943349123001,0.07383943349123001,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07383943349123001,0.07383943349123001,0.0727530084871271,0.07383943349123001,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07383944731650477,0.07438234769697438,0.07275302210898583,0.07329654693603516,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.0732965343727568,0.07438233494758606,0.07275300963886949,0.07438233494758606,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07438233494758606,0.07438233494758606,0.0732965343727568,0.07438233494758606,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07438231835425373,0.07438231835425373,0.07112429291009903,0.07112429291009903,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.07112429291009903,0.07112429291009903,0.07003849257749192,0.07112429291009903,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.07112429291009903,0.07112429291009903,0.07003849257749192,0.07112429291009903,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.07112429395010977,0.07112429395010977,0.0678668929046573,0.06840979307889938,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06840979307889938,0.06895269325314146,0.0678668929046573,0.06840979307889938,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06840977676616636,0.06895267681095057,0.06732397667659792,0.06786687672138214,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06840978695900028,0.07003848733602394,0.06840978695900028,0.06895268708467484,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.06895269325314146,0.06895269325314146,0.06732399273041523,0.06840979307889938,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06840977676616636,0.06895267681095057,0.06732397667659792,0.06786687672138214,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06786687139316633,0.06840977139532756,0.06786687139316633,0.06813832372426987,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06813833922618646,0.06895268708467484,0.06678108658197662,0.06895268708467484,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.06895269325314146,0.06949559342738354,0.0678668929046573,0.06840979307889938,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06840979804405906,0.06895269825770466,0.06732399761676788,0.06732399761676788,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06732396938349257,0.06786686936946525,0.0651523694396019,0.0651523694396019,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06515239049642203,0.06569529065785643,0.06406659017355323,0.06460949033498764,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06460949534624018,0.06840979677104057,0.06406659514269726,0.06678109616041183,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06678109616041183,0.06678109616041183,0.06623819595686892,0.06678109616041183,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06678109616041183,0.06678109616041183,0.06623819595686892,0.06678109616041183,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06732397667659792,0.06840977676616636,0.06732397667659792,0.06786687672138214,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.06786686936946525,0.06786686936946525,0.0651523694396019,0.0651523694396019,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06515235727374515,0.06515235727374515,0.06298013328934647,0.06352365761995316,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.0635236907527519,0.0635236907527519,0.0602656652998319,0.060808565467596054,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.06080854618417069,0.061351446179772014,0.05646534621936008,0.059179846197366714,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.05917986496430358,0.06189436580312437,0.05917986496430358,0.060808565467596054,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.059179880054944935,0.06135148127975151,0.059179880054944935,0.059994228184223175,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05999421288592618,0.06189436580312437,0.05917986496430358,0.060808565467596054,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.061351474285385406,0.06298017501831055,0.061351474285385406,0.06298017501831055,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.0629801568071584,0.064066581428051,0.06243725671983338,0.064066581428051,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.06406659017355323,0.06515239049642203,0.06243726524292227,0.06460949033498764,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06460949033498764,0.06569529065785643,0.06460949033498764,0.06460949033498764,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06460949534624018,0.06678109616041183,0.06460949534624018,0.06678109616041183,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.0667810693975199,0.06786686936946525,0.0651523694396019,0.0651523694396019,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.0662381971894767,0.06840979804405906,0.0662381971894767,0.06732399761676788,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06732397667659792,0.06840977676616636,0.06732397667659792,0.06786687672138214,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06786690291765919,0.06786690291765919,0.06623820215463638,0.06623820215463638,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06623819081929083,0.06678109098072522,0.06352369001211884,0.06460949033498764,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.06460949894344334,0.06460949894344334,0.06026567262687663,0.0624372735619545,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.06243726481271151,0.06298016497040516,0.06189436465501785,0.06189436465501785,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06189437086137449,0.06243727107350657,0.06080857043711031,0.0613514706492424,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.0613514706492424,0.0613514706492424,0.059722770012846135,0.0613514706492424,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.06135146563536022,0.06189436580312437,0.060808565467596054,0.060808565467596054,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.06080856040854656,0.06135146053114342,0.059179860040756,0.06026566028594971,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.06026567021752954,0.060808570429594526,0.05917986979339957,0.059722770005464554,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05972276016335285,0.06135146053114342,0.05972276016335285,0.06026566028594971,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.06135147309441557,0.06298017379572397,0.06135147309441557,0.0624372735619545,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06243725671983338,0.064066581428051,0.06243725671983338,0.064066581428051,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.06406659017355323,0.06460949033498764,0.06352369001211884,0.06460949033498764,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06460950139161359,0.06678110240897732,0.06460950139161359,0.06623820215463638,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06623819672259083,0.06678109693240974,0.06569529651277192,0.06650964915752411,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06650963076610382,0.06678107846592801,0.06569527834653854,0.06569527834653854,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06569527834653854,0.06596673070640909,0.06460947822714906,0.06569527834653854,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06569526942557456,0.06569526942557456,0.0651523694396019,0.0651523694396019,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.0651523694396019,0.06623816941154724,0.0651523694396019,0.0651523694396019,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06515238160270105,0.06569528169002607,0.0629801568071584,0.064066581428051,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.064066581428051,0.064066581428051,0.0629801568071584,0.064066581428051,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.0640665575045505,0.0640665575045505,0.06352365761995316,0.06352365761995316,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06352365761995316,0.0640665575045505,0.06298013328934647,0.06352365761995316,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06352365761995316,0.0640665575045505,0.06352365761995316,0.06352365761995316,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.0635236895744223,0.06406658973211596,0.060808564339630534,0.06189436465501785,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06189436065374028,0.06189436065374028,0.059451307772030976,0.06026566028594971,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.05972277126507327,0.05972277126507327,0.05700827014749699,0.058636970818042755,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05972273398176249,0.06352365761995316,0.05972273398176249,0.06352365761995316,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06352370088293172,0.06623820215463638,0.06298017618215615,0.06623820215463638,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06623817840623328,0.06678107846592801,0.06569527834653854,0.06569527834653854,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.065695295753326,0.06840979677104057,0.065695295753326,0.06678109616041183,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06678107846592801,0.06732397852562276,0.06569527834653854,0.06569527834653854,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06569530068627553,0.06623820093058391,0.06298017501831055,0.06298017501831055,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.06298017128563867,0.06352369594415684,0.0613514706492424,0.0613514706492424,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.06135147309441557,0.0624372735619545,0.06026567262687663,0.0624372735619545,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.0624372735619545,0.06298017379572397,0.06135147309441557,0.0624372735619545,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06243725671983338,0.06515238160270105,0.06189435663250835,0.064066581428051,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.06406659017355323,0.06569529065785643,0.06406659017355323,0.06460949033498764,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06460949033498764,0.06515239049642203,0.06406659017355323,0.06460949033498764,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06460948151537602,0.06460948151537602,0.064066581428051,0.064066581428051,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.06406656946765657,0.06569526942557456,0.06406656946765657,0.0651523694396019,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06515239125369313,0.06515239125369313,0.06406659091820399,0.06433804333209991,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06433805240552856,0.06460950019765878,0.06298017501831055,0.06298017501831055,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06298017501831055,0.06352369970904202,0.06243727477400217,0.06298017501831055,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.06298017128563867,0.06298017128563867,0.0613514706492424,0.0613514706492424,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.0613514706492424,0.06243727107350657,0.0613514706492424,0.0613514706492424,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.06135146563536022,0.06243726597088853,0.059722765132067736,0.060808565467596054,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.060808565467596054,0.06189436580312437,0.0602656652998319,0.060808565467596054,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.06080857043711031,0.06189437086137449,0.06080857043711031,0.0613514706492424,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06298017618215615,0.06732400266331826,0.06298017618215615,0.06623820215463638,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06623819916560654,0.06895270031481807,0.06623819916560654,0.0675954520702362,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06759546213541046,0.0703099590287712,0.06678110933936343,0.06949561089277267,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06949560811178915,0.07329653458096107,0.06949560811178915,0.07166720926761627,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.07166718880234631,0.07655391445397926,0.07058138853449368,0.07492521405220032,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07492523544783142,0.07492523544783142,0.07166720926761627,0.07166720926761627,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07221009708398358,0.07329652192071737,0.07221009708398358,0.07275299727916718,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07275297733923344,0.07655390211013828,0.07275297733923344,0.07601100206375122,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07601100206375122,0.07655390211013828,0.07546810201736417,0.07601100206375122,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07601100754697399,0.0787255033146792,0.07601100754697399,0.07818260788917542,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07818262867684055,0.07981132470649249,0.0765539279871408,0.07872552424669266,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07926844345561371,0.08198294043540955,0.07926844345561371,0.08198294043540955,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.08198294043540955,0.08279729325738722,0.0814400447674893,0.08198294043540955,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.08198294043540955,0.0825258454234271,0.08116859693352918,0.08198294043540955,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.08198289710714857,0.08198289710714857,0.07926840156197355,0.08144000172615051,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.08198294437724857,0.08415517956018448,0.08198294437724857,0.08415517956018448,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08415516466748227,0.08741256621546233,0.08415516466748227,0.08605530858039856,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.08605528146141732,0.08632673849494228,0.08252580878028244,0.08361223340034485,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08361222555095564,0.08632673039071947,0.08306933017505826,0.0852409303188324,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08524098026832888,0.08632678097647328,0.08361227454606339,0.08415517956018448,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08469807576399235,0.08632678149606077,0.08469807576399235,0.08578387647867203,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08578386129749031,0.08904126286506653,0.08578386129749031,0.08904126286506653,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08904124033903438,0.09501377080845859,0.08849833555506997,0.09447086602449417,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09447086395132365,0.0988140648473519,0.09392796849936691,0.09664246439933777,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09664247334636014,0.09718537816867183,0.09447087269730232,0.09609957784414291,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09609957180421641,0.09609957180421641,0.0917557370126907,0.09229864180088043,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.09284216910600662,0.0939279693397282,0.09284216910600662,0.09284216910600662,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.09284216910600662,0.09501376957344977,0.09175573510591487,0.09284216910600662,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09284218271982767,0.09338507825624856,0.09121285302400681,0.09148430079221725,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.09148428927864277,0.09229864180088043,0.08958413650011952,0.09229864180088043,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.0922986398828225,0.0939279693397282,0.09121283964910092,0.09284216910600662,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.09284220700646983,0.0933851026849071,0.08795547485351562,0.08795547485351562,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08795545258318775,0.0917557493303056,0.08795545258318775,0.09121285378932953,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.09121284690175409,0.09827116876840591,0.09121284690175409,0.09827116876840591,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09881407390711239,0.10261500414594282,0.09881407390711239,0.10152857005596161,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.10152855053035464,0.11021557589449386,0.09827115018613047,0.1096726804971695,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.1096727201554119,0.11130141625642288,0.10912981524167756,0.11075852066278458,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.11075848061191089,0.11130137600923526,0.1096726804971695,0.1096726804971695,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.1096726809672406,0.11021557636689189,0.10695818532879878,0.10804397612810135,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10804399132922692,0.10858689612535427,0.10532949530887219,0.10587240010499954,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10641532391309738,0.10858692503558684,0.10641532391309738,0.10641532391309738,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10641530571379773,0.1075011060893473,0.10532950533824816,0.10560095310211182,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10560096036600405,0.108044009049015,0.10478661701839743,0.10695821791887283,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10695822885376799,0.10750112447434211,0.10641532391309738,0.10641532391309738,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10641529142784688,0.10750109165763086,0.10370079551343375,0.1053294911980629,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10532950014382197,0.10587240496487033,0.10424369982181968,0.10478660464286804,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.1047866098105208,0.10587241018607038,0.10370080943497123,0.10560095310211182,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.1056009711621397,0.10695822885376799,0.10532952335185265,0.10641532391309738,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10641527963949489,0.10641527963949489,0.10261498391628265,0.10261498391628265,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.10261500302303445,0.10315789851882565,0.09827116800991177,0.09989987313747406,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.10044274898873976,0.10261498295366488,0.10044274898873976,0.10098565369844437,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.10098565648191186,0.10261498578204158,0.10098565648191186,0.10207145661115646,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.10207149102413415,0.10315791596587881,0.10152858611642733,0.10288646817207336,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10315789073849493,0.10641529142784688,0.10315789073849493,0.1053294911980629,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10532952335185265,0.10750112447434211,0.10532952335185265,0.10641532391309738,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10641528936417899,0.1075010895729065,0.10641528936417899,0.1075010895729065,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10750112017176391,0.10750112017176391,0.10695822457291841,0.10722967237234116,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10722966570140838,0.108044009049015,0.10695821791887283,0.10695821791887283,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10695818435429241,0.10804397514370224,0.10261498391628265,0.10261498391628265,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.10261499406271049,0.10424368972796101,0.1015285600794853,0.10370079427957535,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10370080432086576,0.10641530046582426,0.10370080432086576,0.10478660464286804,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.1047865944964402,0.10587239471330506,0.10315788951109615,0.10370079427957535,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10370078452613816,0.11075848061191089,0.10315787980872115,0.1096726804971695,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10967265251679185,0.11184425219224245,0.10912974793788406,0.11130134761333466,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.11130141007097076,0.11727394163608551,0.11130141007097076,0.11727394163608551,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11781682113141596,0.12216065609361021,0.11781682113141596,0.12107422202825546,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.12107425884880163,0.12650389576117854,0.12053136319427259,0.12596099078655243,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12596096882264252,0.13519090166758366,0.12487516838281919,0.13410510122776031,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.1330192268255873,0.1330192268255873,0.12813249845709496,0.13030409812927246,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.13030409812927246,0.1308469933872717,0.12758959387900545,0.13030409812927246,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.1303041581896416,0.14061988117325616,0.1303041581896416,0.13736248016357422,117014400,0.0,0.0
